student_id,grade_level,predicted_grade,pred_lower_95,pred_upper_95,prediction_std,recommendation,intervention,end_of_quarter_grade,run_timestamp_utc,model_version,random_seed,threshold_parent_outreach,data_source
172,11,85,80.32799967465755,89.67200032534245,2.3836736353788033,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
173,12,93,87.48003310154853,98.51996689845147,2.816309642067079,None,Excellent Progress,94,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
174,11,85,75.67435377895987,94.32564622104013,4.7579827658367995,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
175,12,76,67.92644142896083,84.07355857103917,4.119162536244473,None,Monitor Progress,74,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
176,10,91,87.19820623389433,94.80179376610567,1.939690696992693,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
177,12,84,79.95669529221455,88.04330470778545,2.0629105651966593,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
178,11,85,79.87922101238493,90.12077898761507,2.6126423406199324,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
179,10,88,83.33392370400998,92.66607629599002,2.380651171423483,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
180,10,79,73.55095324299745,84.44904675700255,2.780125896429872,None,Monitor Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
181,10,91,87.3384178283152,94.6615821716848,1.86815416922694,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
182,12,89,83.66206675200972,94.33793324799028,2.7234353306072827,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
183,11,79,73.7673138829087,84.2326861170913,2.669737814842499,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
184,10,87,81.33292174043802,92.66707825956198,2.891366458960192,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
185,10,84,73.8668947780061,94.1331052219939,5.169951643874437,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
186,10,77,71.30010567115495,82.69989432884505,2.9081093514515577,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
187,12,88,83.18067126665964,92.81932873334036,2.458841190479776,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
188,12,95,89.52984400953684,100.47015599046316,2.790895913501613,None,Excellent Progress,96,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
189,11,91,82.43984725369927,99.56015274630073,4.367424870561599,None,Excellent Progress,94,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
190,12,69,58.60876465476794,79.39123534523206,5.301650686342887,Parent Outreach,Refer to Counseling,65,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
191,10,88,80.69616578501402,95.30383421498598,3.7264460280540765,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
192,11,85,80.8324758237054,89.1675241762946,2.126287845048266,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
193,10,87,82.79357331693515,91.20642668306485,2.1461360627881914,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
194,10,92,88.67729413880795,95.32270586119205,1.6952580924449228,None,Excellent Progress,92,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
195,12,90,84.8338103015859,95.1661896984141,2.6358110706194404,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
196,11,88,81.2585116895451,94.7414883104549,3.439534852272906,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
197,12,81,75.09535564491814,86.90464435508186,3.0125736505519662,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
198,12,89,83.69817282816575,94.30182717183425,2.705013863180742,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
199,11,84,76.88298657019673,91.11701342980327,3.631129300920032,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
200,10,91,83.52432772253893,98.47567227746107,3.8141185089087104,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
201,10,77,72.89072549468888,81.10927450531112,2.096568625158738,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
202,11,92,87.09565073021915,96.90434926978085,2.502219015194313,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
203,10,83,79.81954139156001,86.18045860843999,1.6226829634897884,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
204,11,82,75.76797048787476,88.23202951212524,3.179606893941451,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
205,11,80,75.95750296969806,84.04249703030194,2.062498484847928,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
206,12,78,71.00678152493431,84.99321847506569,3.567968609727389,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
207,11,87,82.83063264271425,91.16936735728575,2.1272282435131404,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
208,12,76,72.57498762629973,79.42501237370027,1.7474552927042226,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
209,10,85,77.54429293493904,92.45570706506096,3.8039321760515135,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
210,10,89,81.82921202656222,96.17078797343778,3.658565292570299,None,Excellent Progress,92,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
211,10,82,75.78645994621424,88.21354005378576,3.170173496829472,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
212,10,85,81.05771931998748,88.94228068001252,2.0113676938839404,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
213,12,90,85.84873110483072,94.15126889516928,2.1179943342700422,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
214,10,80,72.58169128709245,87.41830871290755,3.784851384136502,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
215,11,80,73.97610014691479,86.02389985308521,3.0734182923904125,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
216,11,94,87.32436545038601,100.67563454961399,3.4059359947010157,None,Excellent Progress,100,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
217,11,92,86.66206675200972,97.33793324799028,2.723435330607283,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
218,12,93,85.70113789690475,100.29886210309525,3.723909236273087,None,Excellent Progress,95,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
219,10,87,80.76254827673993,93.23745172326007,3.182373328193913,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
220,10,94,89.82119910022026,98.17880089977974,2.1320412753978286,None,Excellent Progress,95,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
221,10,81,76.77935036279959,85.22064963720041,2.1533926720410284,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
222,12,87,73.67091916147254,100.32908083852746,6.8005514482282985,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
223,11,93,87.78095021675401,98.21904978324599,2.6627805016561163,None,Excellent Progress,94,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
224,11,85,80.58503745882255,89.41496254117745,2.252531908764002,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
225,10,79,73.512,84.488,2.8000000000000003,None,Monitor Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
226,11,75,70.04154862885598,79.95845137114402,2.5298221281347035,None,Monitor Progress,74,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
227,11,94,90.25973656542752,97.74026343457248,1.90829767070025,None,Excellent Progress,94,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
228,12,79,73.98075417617348,84.01924582382652,2.5608397060339407,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
229,12,79,73.06553557597655,84.93446442402345,3.027787971440537,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
230,12,83,80.00331447095294,85.99668552904706,1.5289211882893115,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
231,12,91,87.02646555318819,94.97353444681181,2.0273134932713295,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
232,10,98,92.1620946770267,103.8379053229733,2.97852312396597,None,Excellent Progress,100,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
233,12,79,73.89304331719957,84.10695668280043,2.6055901442859355,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
234,11,80,74.40578779093964,85.59421220906036,2.8541899025818163,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
235,10,85,80.70513951798199,89.29486048201801,2.191255347968374,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
236,11,90,83.775618893416,96.224381106584,3.175704646216332,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
237,11,72,63.178279723319264,80.82172027668074,4.500877692184048,Parent Outreach,Student Counseling,70,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
238,11,80,70.02708548116449,89.97291451883551,5.088221693283421,None,Excellent Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
239,12,91,85.70368250196422,96.29631749803578,2.7022028051202964,None,Excellent Progress,93,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
240,12,76,71.85127674579275,80.14872325420725,2.116695537860842,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
241,10,78,72.75920775454703,83.24079224545297,2.673873594618863,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
242,10,85,78.87312652652268,91.12687347347732,3.125955853814957,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
243,12,79,73.60932295161359,84.39067704838641,2.750345432850208,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
244,11,92,88.8755976955584,95.1244023044416,1.594082808388573,None,Excellent Progress,92,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
245,10,78,69.89092783605918,86.10907216394082,4.137281716296342,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
246,12,79,71.74535183485787,86.25464816514213,3.701351104664349,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
247,12,78,71.26321454698163,84.73678545301837,3.437135435213457,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
248,12,86,77.94595002747064,94.05404997252936,4.109209169657831,None,Excellent Progress,94,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
249,11,85,80.53175880686818,89.46824119313182,2.2797148944550067,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
250,12,84,79.60072771472372,88.39927228527628,2.2445266761613683,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
251,12,76,69.71273669709944,82.28726330290056,3.2077873994390593,None,Monitor Progress,74,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
252,12,93,88.919667876263,97.080332123737,2.081802103947443,None,Excellent Progress,94,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
253,12,93,85.70005900297818,100.29994099702182,3.7244596923580744,None,Excellent Progress,95,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
254,10,84,81.3208871916248,86.6791128083752,1.3668942899873422,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
255,10,92,83.2518105553206,100.7481894446794,4.46336196157112,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
256,12,75,70.37294683842946,79.62705316157054,2.3607414089645644,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
257,11,84,73.66912651127699,94.33087348872301,5.270853820777048,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
258,10,85,80.85535302347715,89.14464697652285,2.114615804348393,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
259,12,85,78.01634644616445,91.98365355383555,3.5630885478752834,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
260,10,84,67.2530185931912,100.7469814068088,8.544378268780005,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
261,10,78,69.42578963635718,86.57421036364282,4.374597124307563,None,Monitor Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
262,11,87,79.28347228346843,94.71652771653157,3.9370039370059056,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
263,12,85,79.40733310128343,90.59266689871657,2.8534014789370254,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
264,12,85,78.7097739818032,91.2902260181968,3.20929898887592,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
265,11,85,79.24293580372773,90.75706419627227,2.937277651159318,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
266,11,78,71.4055392942258,84.5944607057742,3.3645207682521443,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
267,12,81,76.62274467731206,85.37725532268794,2.2332935319836484,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
268,12,77,70.6888,83.3112,3.22,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
269,11,74,67.03871570469931,80.96128429530069,3.551675660867698,None,Student Counseling,72,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
270,10,84,78.41228096626182,89.58771903373818,2.8508770580296865,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
271,10,82,77.30372384116947,86.69627615883053,2.3960592647094523,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
272,11,87,80.8090366371622,93.1909633628378,3.158654776958065,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
273,10,78,66.99603562346734,89.00396437653266,5.61426753904728,None,Monitor Progress,74,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
274,11,75,69.16344382362338,80.83655617637662,2.9778347838656196,None,Monitor Progress,74,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
275,10,77,69.79052957284657,84.20947042715343,3.6783012383435914,None,Monitor Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
276,10,82,73.62066187816723,90.37933812183277,4.2751725111391705,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
277,12,78,70.50572271663238,85.49427728336762,3.8236108588610325,None,Monitor Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
278,12,82,74.5835557953963,89.4164442046037,3.7839001043896494,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
279,10,79,70.0645493812567,87.9354506187433,4.5589033769098455,None,Monitor Progress,76,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
280,10,73,64.52889904675904,81.47110095324096,4.321990282265799,Parent Outreach,Student Counseling,70,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
281,12,82,74.40037959895365,89.59962040104635,3.8773573474726315,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
282,12,87,77.31363320124619,96.68636679875381,4.942023876915206,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
283,12,81,76.6757673513096,85.3242326486904,2.2062411472910206,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
284,11,80,76.71262947631394,83.28737052368606,1.6772298590235035,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
285,10,87,79.34658272403757,94.65341727596243,3.9048047326338873,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
286,12,79,73.12879390925511,84.87120609074489,2.99551331160454,None,Monitor Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
287,10,84,79.00511391120878,88.99488608879122,2.5484112697914365,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
288,11,80,74.11529788009622,85.88470211990378,3.0023990407672327,None,Excellent Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
289,11,75,66.9967893342734,83.0032106657266,4.083270747819694,None,Monitor Progress,73,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
290,12,76,68.4058156567015,83.5941843432985,3.8745838486216813,None,Monitor Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
291,11,92,79.56463793209059,104.43536206790941,6.344572483627246,None,Excellent Progress,96,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
292,10,84,79.65803592829236,88.34196407170764,2.215287791687572,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
293,12,94,89.44520289804255,98.55479710195745,2.3238760724272716,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
294,10,87,79.95874262365024,94.04125737634976,3.592478253239677,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
295,10,80,71.95924482153573,88.04075517846427,4.102426111461363,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
296,11,72,64.98191352575361,79.01808647424639,3.580656364411419,Parent Outreach,Student Counseling,70,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
297,11,79,71.19705808300485,86.80294191699515,3.9810928147934455,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
298,11,71,64.76575174058652,77.23424825941348,3.18073890786402,Parent Outreach,Student Counseling,72,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
299,11,85,77.5862238933186,92.4137761066814,3.782538829939489,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
300,11,80,74.53430532868876,85.46569467131124,2.7886197302608333,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
301,12,89,81.82886381108266,96.17113618891734,3.6587429535292584,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
302,10,82,79.27489505523182,84.72510494476818,1.3903596656980524,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
303,10,80,72.31730001627032,87.68269998372968,3.9197448896579985,None,Excellent Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
304,10,75,69.1048621525871,80.8951378474129,3.0077233915371937,None,Monitor Progress,73,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
305,10,98,91.0964860078363,104.9035139921637,3.522201016410051,None,Excellent Progress,100,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
306,11,82,75.30218930097304,88.69781069902696,3.417250356646408,None,Excellent Progress,83,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
307,10,91,86.97961046663386,95.02038953336614,2.051219149676601,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
308,12,82,72.81004510130762,91.18995489869238,4.688752499332845,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
309,12,81,73.58562802120099,88.41437197879901,3.7828428463260275,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
310,10,84,78.59455594423548,89.40544405576452,2.7578796202880214,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
311,10,80,73.13913205490734,86.86086794509266,3.500442829128909,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
312,12,70,61.438343982616445,78.56165601738356,4.368191845603854,Parent Outreach,Student Counseling,68,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
313,12,78,70.34184080604223,85.65815919395777,3.9072240785498855,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
314,11,87,81.37445854694857,92.62554145305143,2.870174210740526,None,Excellent Progress,88,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
315,12,86,76.8512918944804,95.1487081055196,4.667708217101836,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
316,11,75,71.255630445589,78.744369554411,1.9103926298015286,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
317,11,82,76.19327051086414,87.80672948913586,2.962617086293806,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
318,11,96,91.00376815589989,100.99623184410011,2.5490978796429142,None,Excellent Progress,98,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
319,11,93,84.4365493777333,101.5634506222667,4.369107460340155,None,Excellent Progress,97,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
320,11,86,77.21220278795647,94.78779721204353,4.4835700061446575,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
321,10,89,84.68893555603724,93.31106444396276,2.199522675491208,None,Excellent Progress,90,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
322,12,79,70.70248404400449,87.29751595599551,4.233426508160972,None,Monitor Progress,78,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
323,11,78,72.05053630652309,83.94946369347691,3.035440659937203,None,Monitor Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
324,12,79,74.55619975246411,83.44380024753589,2.2672450242530027,None,Monitor Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
325,12,87,81.41585715082431,92.58414284917569,2.84905247406923,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
326,11,85,77.93173344022738,92.06826655977262,3.606258448863586,None,Excellent Progress,87,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
327,10,76,66.91838700670415,85.08161299329585,4.633476016987678,None,Monitor Progress,73,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
328,11,83,74.56473290049449,91.43526709950551,4.303707703829339,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
329,10,90,81.94034749136168,98.05965250863832,4.112067606448123,None,Excellent Progress,91,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
330,12,89,85.1192,92.8808,1.98,None,Excellent Progress,89,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
331,10,94,88.4666870683107,99.5333129316893,2.8231188426986207,None,Excellent Progress,96,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
332,10,82,77.18685293804563,86.81314706195437,2.4556872765073323,None,Excellent Progress,82,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
333,10,79,66.51624623760947,91.48375376239053,6.369262123668644,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
334,12,73,66.78509991713463,79.21490008286537,3.170867389217026,None,Student Counseling,74,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
335,12,87,81.31684489038,92.68315510962,2.8995689334795958,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
336,10,78,72.0332564995636,83.9667435004364,3.0442568879777543,None,Monitor Progress,77,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
337,10,85,80.32039994871357,89.67960005128643,2.3875510465747114,None,Excellent Progress,86,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
338,11,80,74.46255771677934,85.53744228322066,2.8252256547044166,None,Excellent Progress,80,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
339,10,84,78.97780835092885,89.02219164907115,2.562342678097526,None,Excellent Progress,85,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
340,11,78,70.65630083404828,85.34369916595172,3.746785288750878,None,Monitor Progress,75,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
341,10,81,77.52626285392806,84.47373714607194,1.7723148704448652,None,Excellent Progress,81,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
342,11,80,76.01198996992234,83.98801003007766,2.0346989949375804,None,Excellent Progress,79,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
343,12,82,76.60907353416873,87.39092646583127,2.7504726866486053,None,Excellent Progress,84,2026-07-04T191933Z,rf_n100_seed42,42,65,synthetic_ml_training_data
